Order ID,Items,Item_Count
OD-001911,"[np.str_('Paper'), np.str_('Binders'), np.str_('Chairs')]",3
OD-001912,"[np.str_('Accessories'), np.str_('Storage')]",2
OD-001913,"[np.str_('Bookcases'), np.str_('Chairs')]",2
OD-001914,"[np.str_('Copiers'), np.str_('Phones')]",2
OD-001915,"[np.str_('Labels'), np.str_('Tables')]",2
OD-001916,"[np.str_('Bookcases'), np.str_('Machines')]",2
OD-001917,"[np.str_('Bookcases'), np.str_('Copiers'), np.str_('Accessories'), np.str_('Chairs')]",4
OD-001918,"[np.str_('Paper'), np.str_('Accessories'), np.str_('Binders'), np.str_('Bookcases'), np.str_('Machines')]",5
OD-001919,"[np.str_('Paper'), np.str_('Labels'), np.str_('Furnishings'), np.str_('Copiers'), np.str_('Storage')]",5
OD-001920,"[np.str_('Labels'), np.str_('Paper'), np.str_('Machines'), np.str_('Furnishings')]",4
OD-001921,"[np.str_('Accessories'), np.str_('Phones'), np.str_('Machines'), np.str_('Chairs')]",4
OD-001922,"[np.str_('Binders'), np.str_('Labels'), np.str_('Accessories'), np.str_('Phones')]",4
OD-001923,"[np.str_('Phones'), np.str_('Chairs'), np.str_('Storage'), np.str_('Furnishings')]",4
OD-001924,"[np.str_('Storage'), np.str_('Supplies')]",2
OD-001925,"[np.str_('Labels'), np.str_('Tables'), np.str_('Bookcases'), np.str_('Supplies')]",4
OD-001926,"[np.str_('Paper'), np.str_('Storage'), np.str_('Binders')]",3
OD-001927,"[np.str_('Tables'), np.str_('Storage'), np.str_('Furnishings')]",3
OD-001928,"[np.str_('Tables'), np.str_('Copiers')]",2
OD-001930,"[np.str_('Phones'), np.str_('Machines')]",2
OD-001931,"[np.str_('Labels'), np.str_('Binders'), np.str_('Supplies')]",3
OD-001932,"[np.str_('Accessories'), np.str_('Phones'), np.str_('Bookcases'), np.str_('Furnishings'), np.str_('Copiers')]",5
OD-001933,"[np.str_('Copiers'), np.str_('Phones')]",2
OD-001934,"[np.str_('Chairs'), np.str_('Storage'), np.str_('Furnishings')]",3
OD-001935,"[np.str_('Tables'), np.str_('Bookcases'), np.str_('Supplies')]",3
OD-001936,"[np.str_('Paper'), np.str_('Copiers'), np.str_('Phones'), np.str_('Machines')]",4
OD-001937,"[np.str_('Tables'), np.str_('Machines'), np.str_('Furnishings')]",3
OD-001938,"[np.str_('Tables'), np.str_('Copiers'), np.str_('Machines'), np.str_('Paper')]",4
OD-001939,"[np.str_('Paper'), np.str_('Chairs'), np.str_('Bookcases'), np.str_('Furnishings'), np.str_('Supplies')]",5
OD-001940,"[np.str_('Binders'), np.str_('Tables'), np.str_('Paper'), np.str_('Phones')]",4
OD-001941,"[np.str_('Binders'), np.str_('Bookcases'), np.str_('Phones')]",3
OD-001942,"[np.str_('Accessories'), np.str_('Copiers'), np.str_('Machines')]",3
OD-001943,"[np.str_('Bookcases'), np.str_('Copiers'), np.str_('Supplies'), np.str_('Chairs')]",4
OD-001944,"[np.str_('Binders'), np.str_('Storage'), np.str_('Chairs')]",3
OD-001945,"[np.str_('Copiers'), np.str_('Furnishings')]",2
OD-001946,"[np.str_('Accessories'), np.str_('Supplies'), np.str_('Chairs')]",3
OD-001947,"[np.str_('Bookcases'), np.str_('Copiers'), np.str_('Chairs')]",3
OD-001948,"[np.str_('Accessories'), np.str_('Storage'), np.str_('Supplies'), np.str_('Bookcases')]",4
OD-001949,"[np.str_('Phones'), np.str_('Bookcases'), np.str_('Binders'), np.str_('Tables'), np.str_('Copiers')]",5
OD-001951,"[np.str_('Machines'), np.str_('Furnishings')]",2
OD-001952,"[np.str_('Binders'), np.str_('Accessories'), np.str_('Storage'), np.str_('Tables')]",4
OD-001953,"[np.str_('Labels'), np.str_('Bookcases'), np.str_('Phones')]",3
OD-001955,"[np.str_('Binders'), np.str_('Tables'), np.str_('Copiers'), np.str_('Bookcases')]",4
OD-001956,"[np.str_('Phones'), np.str_('Machines')]",2
OD-001957,"[np.str_('Binders'), np.str_('Labels'), np.str_('Storage'), np.str_('Machines')]",4
OD-001958,"[np.str_('Labels'), np.str_('Phones'), np.str_('Supplies'), np.str_('Tables')]",4
OD-001959,"[np.str_('Copiers'), np.str_('Machines'), np.str_('Chairs')]",3
OD-001960,"[np.str_('Accessories'), np.str_('Bookcases'), np.str_('Supplies'), np.str_('Tables')]",4
OD-001961,"[np.str_('Accessories'), np.str_('Chairs'), np.str_('Machines'), np.str_('Storage'), np.str_('Supplies')]",5
OD-001962,"[np.str_('Phones'), np.str_('Labels'), np.str_('Binders'), np.str_('Accessories')]",4
OD-001963,"[np.str_('Phones'), np.str_('Chairs')]",2
OD-001964,"[np.str_('Labels'), np.str_('Supplies')]",2
OD-001965,"[np.str_('Labels'), np.str_('Copiers')]",2
OD-001966,"[np.str_('Paper'), np.str_('Supplies'), np.str_('Accessories'), np.str_('Chairs')]",4
OD-001967,"[np.str_('Storage'), np.str_('Tables'), np.str_('Copiers'), np.str_('Bookcases')]",4
OD-001968,"[np.str_('Bookcases'), np.str_('Tables'), np.str_('Chairs')]",3
OD-001969,"[np.str_('Paper'), np.str_('Phones'), np.str_('Labels'), np.str_('Tables'), np.str_('Storage')]",5
OD-001970,"[np.str_('Bookcases'), np.str_('Phones'), np.str_('Chairs')]",3
OD-001971,"[np.str_('Accessories'), np.str_('Phones'), np.str_('Furnishings')]",3
OD-001972,"[np.str_('Labels'), np.str_('Tables'), np.str_('Phones')]",3
OD-001973,"[np.str_('Accessories'), np.str_('Machines')]",2
OD-001974,"[np.str_('Bookcases'), np.str_('Binders')]",2
OD-001975,"[np.str_('Binders'), np.str_('Storage'), np.str_('Accessories'), np.str_('Chairs')]",4
OD-001976,"[np.str_('Bookcases'), np.str_('Phones'), np.str_('Machines')]",3
OD-001977,"[np.str_('Paper'), np.str_('Copiers')]",2
OD-001978,"[np.str_('Tables'), np.str_('Furnishings')]",2
OD-001979,"[np.str_('Labels'), np.str_('Copiers'), np.str_('Phones'), np.str_('Accessories')]",4
OD-001980,"[np.str_('Binders'), np.str_('Accessories')]",2
OD-001981,"[np.str_('Accessories'), np.str_('Supplies')]",2
OD-001982,"[np.str_('Phones'), np.str_('Tables'), np.str_('Bookcases'), np.str_('Supplies')]",4
OD-001983,"[np.str_('Labels'), np.str_('Accessories')]",2
OD-001984,"[np.str_('Bookcases'), np.str_('Machines')]",2
OD-001985,"[np.str_('Paper'), np.str_('Copiers'), np.str_('Supplies'), np.str_('Furnishings')]",4
OD-001986,"[np.str_('Phones'), np.str_('Labels'), np.str_('Storage')]",3
OD-001987,"[np.str_('Accessories'), np.str_('Machines')]",2
OD-001988,"[np.str_('Accessories'), np.str_('Labels'), np.str_('Binders'), np.str_('Bookcases'), np.str_('Copiers')]",5
OD-001989,"[np.str_('Storage'), np.str_('Phones')]",2
OD-001990,"[np.str_('Binders'), np.str_('Accessories')]",2
OD-001991,"[np.str_('Paper'), np.str_('Bookcases')]",2
OD-001992,"[np.str_('Binders'), np.str_('Accessories')]",2
OD-001993,"[np.str_('Paper'), np.str_('Copiers'), np.str_('Supplies'), np.str_('Furnishings')]",4
OD-001994,"[np.str_('Bookcases'), np.str_('Binders')]",2
OD-001995,"[np.str_('Labels'), np.str_('Phones'), np.str_('Tables'), np.str_('Furnishings')]",4
OD-001996,"[np.str_('Binders'), np.str_('Phones'), np.str_('Machines'), np.str_('Furnishings')]",4
OD-001997,"[np.str_('Paper'), np.str_('Bookcases'), np.str_('Supplies'), np.str_('Accessories')]",4
OD-001998,"[np.str_('Bookcases'), np.str_('Chairs')]",2
OD-001999,"[np.str_('Accessories'), np.str_('Machines')]",2
OD-002000,"[np.str_('Labels'), np.str_('Bookcases'), np.str_('Copiers'), np.str_('Chairs')]",4
